DBA_Name,Facility_Type,Risk,Address,State,Zip,Inspection_Type,Latitude,Longitude,Results
X POT,Restaurant,Risk 1 (High),150 W ROOSEVELT RD ,IL,60605.0,Complaint Re-Inspection,41.86745273087615,-87.63233423659729,Fail
HUARACHES DONA CHIO,Restaurant,Risk 1 (High),1547 W ELMDALE AVE ,IL,60660.0,Canvass,41.99069506671995,-87.66944917569923,Pass
STAN'S DONUTS,Restaurant,Risk 1 (High),259 E ERIE ST ,IL,60611.0,Canvass,41.89408538066317,-87.62040431002174,Pass
MAC ARTHUR'S,Restaurant,Risk 1 (High),5412 W MADISON ST ,IL,60644.0,Complaint,41.88041000319365,-87.7607057824235,Pass
GOLDEN FISH,Restaurant,Risk 1 (High),4457 S COTTAGE GROVE AVE ,IL,60653.0,Canvass,41.81332207930693,-87.6065025880407,Pass
THE ELEPHANT THAI CUISINE,Restaurant,Risk 1 (High),5353 W DEVON AVE ,IL,60646.0,Canvass,41.997221450243394,-87.76290246980021,Pass
HIMALAYAN - CURRY AND PIZZA,Restaurant,Risk 1 (High),2312 N LINCOLN AVE ,IL,60614.0,Complaint,41.92387940553193,-87.64678376845819,Fail
SPIN CHICAGO,Restaurant,Risk 1 (High),344 N STATE ST ,IL,60654.0,Canvass,41.888735451309,-87.62819391839905,Fail
PIZZERIA AROMA,Restaurant,Risk 1 (High),5350 N BROADWAY ,IL,60640.0,Canvass,41.97965080395653,-87.66010597022675,Pass
GOETHE ELEMENTARY SCHOOL,School,Risk 1 (High),2236 N Rockwell ,IL,60647.0,Canvass,41.92282820004503,-87.69293637462862,Pass
LONGMAN & EAGLE,Restaurant,Risk 1 (High),2657 N KEDZIE AVE ,IL,60647.0,Complaint,41.93012611532404,-87.70723080718348,Pass
SEVEN,Restaurant,Risk 1 (High),400 E RANDOLPH ST ,IL,60601.0,Canvass,41.8846463654345,-87.61724849623945,Fail
CHINGA TU TACO LLC,Restaurant,Risk 1 (High),1745 W CHICAGO AVE ,IL,60622.0,License,41.89589265624971,-87.67156245480776,Fail
WISE OWL DAYCARE LLC,Children's Services Facility,Risk 1 (High),1610 N FAIRFIELD AVE ,IL,60647.0,License,41.91060356948329,-87.69591897489136,Pass
WINGS OVER CANAL,Restaurant,Risk 1 (High),500 W ROOSEVELT RD ,IL,60607.0,Complaint,41.867362692616666,-87.63929319464197,Pass
THE SALVATION ARMY,Restaurant,Risk 1 (High),825 N CHRISTIANA ,IL,60651.0,Canvass,41.89626365322594,-87.70978399761768,Pass w/ Conditions
MONSTER RAMEN,Restaurant,Risk 1 (High),3435 W FULLERTON AVE ,IL,60647.0,Canvass,41.92453601837481,-87.71359208771082,Fail
SSANTANA SWEETS,Bakery,Risk 2 (Medium),5233 W BELMONT AVE ,IL,60641.0,Complaint,41.93857337816654,-87.75802424046093,Fail
TAQUERIA ATOTONILCO,Restaurant,Risk 1 (High),5656 S KEDZIE AVE ,IL,60629.0,Complaint,41.79002885691681,-87.70360428828421,Fail
Taco Bell,Restaurant,Risk 1 (High),7906 S WESTERN AVE ,IL,60620.0,Canvass,41.74988068992335,-87.68298644751451,Pass
LAKEVIEW REWIRED CAFE,Restaurant,Risk 1 (High),1100 W THORNDALE AVE ,IL,60660.0,Canvass Re-Inspection,41.99016589063192,-87.6583208643017,Pass
WingStop,Restaurant,Risk 1 (High),2344 W CERMAK RD ,IL,60608.0,Complaint,41.8521436196765,-87.68504520753409,Fail
CHURCH'S CHICKEN # 982,Restaurant,Risk 2 (Medium),58 W 79TH ST ,IL,60620.0,Complaint,41.75102250298947,-87.62698029363656,Pass
CULTIVATE BY FORBIDDEN ROOT,Restaurant,Risk 1 (High),4710 N RAVENSWOOD AVE ,IL,60640.0,Complaint,41.967357848702456,-87.67481911770956,Pass
HAPPY HOUR MARKET TOBACCO & GROCERY,Grocery Store,Risk 3 (Low),1654 E 87TH ST ,IL,60617.0,License Re-Inspection,41.73706067330136,-87.5830284585712,Pass w/ Conditions
SUBWAY,Restaurant,Risk 1 (High),304 S JEFFERSON ST ,IL,60661.0,Canvass,41.8778149681196,-87.64267682739994,Pass w/ Conditions
SAINT'S ALP TEAHOUSE & GOURMET,Restaurant,Risk 1 (High),2157 S CHINA PL ,IL,60616.0,Canvass,41.85363922646491,-87.63502537970963,Pass
Bowen H/S,School,Risk 1 (High),2710 E 89th St (8900S) ,IL,60617.0,Canvass Re-Inspection,41.7337610651301,-87.55775262945248,Pass
HALSTED STREET DELI,Restaurant,Risk 1 (High),541 N FAIRBANKS CT ,IL,60611.0,Canvass Re-Inspection,41.89227496564688,-87.62009879454878,Pass w/ Conditions
DELICIAS EL CATRACHITO LLC,Restaurant,Risk 1 (High),3418 W MONTROSE AVE ,IL,60618.0,License,41.9612279232157,-87.71396543123072,Pass w/ Conditions
BRONZEVILLE SCHOLASTIC INSTITUTE,School,Risk 1 (High),4934 S WABASH ,IL,60615.0,Canvass,41.8045638401982,-87.62448408074984,Pass
MARGARITA'S PIZZA & BREAKFAST INC,Restaurant,Risk 1 (High),2856 W ROOSEVELT RD ,IL,60612.0,Canvass,41.86659208267157,-87.69819577390969,Pass w/ Conditions
YEE HEUNG XIAN CUISINE,Restaurant,Risk 1 (High),225 W CERMAK RD ,IL,60616.0,Canvass Re-Inspection,41.85272780038999,-87.63303883684604,Pass
PANTANOS RESTAURANT CHICAGO LLC,Restaurant,Risk 1 (High),2519-2523 W 63RD ST ,IL,60629.0,License,41.77910092929044,-87.68696899627882,Fail
BYRONS HOT DOG INC,Restaurant,Risk 1 (High),1701 W LAWRENCE AVE ,IL,60640.0,Canvass,41.968751474114335,-87.67109479042713,Pass
PAVILION OF SOUTH SHORE,Long Term Care,Risk 1 (High),7750 S SOUTH SHORE DR ,IL,60649.0,Complaint Re-Inspection,41.75584937590128,-87.55238473905503,Pass
EL TACONAZO LA FIESTA,Restaurant,Risk 1 (High),7146 W DIVERSEY AVE ,IL,60707.0,Complaint Re-Inspection,41.9308726678483,-87.80558156527529,Pass
"DELICIOUS PHO, INC.",Restaurant,Risk 1 (High),5033 N ELSTON AVE ,IL,60630.0,Canvass Re-Inspection,41.97234928256036,-87.74682508578468,Pass
CREME DE LA CREME,Children's Services Facility,Risk 1 (High),2230 N DOMINICK ST ,IL,60614.0,License,41.92222025546028,-87.66710345390526,Fail
POMPEI BAKERY,Restaurant,Risk 1 (High),1531 W TAYLOR ST ,IL,60607.0,Complaint,41.86917024255043,-87.6653844663547,Pass
SUPERMERCADO,Grocery Store,Risk 1 (High),7141-7147 W ADDISON ST ,IL,60634.0,Canvass,41.94519111099687,-87.80499730288055,Fail
THE GODDARD SCHOOL CHICAGO,Daycare Above and Under 2 Years,Risk 1 (High),1127 W ARMITAGE AVE ,IL,60614.0,License,41.91795127107318,-87.65646936606127,Pass
LIUYISHOU HOT POT CHICAGO,Restaurant,Risk 1 (High),2215 S WENTWORTH AVE ,IL,60616.0,Canvass,41.85250898151474,-87.63185843864962,Fail
SUBWAY,Restaurant,Risk 1 (High),1212 S MICHIGAN AVE ,IL,60605.0,Canvass,41.867061452933726,-87.62429155657352,Fail
BRANDY'S,Restaurant,Risk 1 (High),5777 N MILWAUKEE AVE ,IL,60646.0,Canvass,41.98657861897516,-87.77752035199383,Fail
SUNDAYZ SOUL DINER,Restaurant,Risk 1 (High),4667 W WASHINGTON BLVD ,IL,60644.0,License,41.88173636270189,-87.74274787656975,Pass
GREAT LAKES ACADEMY,School,Risk 1 (High),8401 S Saginaw AVE ,IL,60617.0,Canvass Re-Inspection,41.74263536816081,-87.55986972603321,Fail
ROSATI'S GRANT PARK,Restaurant,Risk 1 (High),23 E ADAMS ST ,IL,60603.0,Canvass,41.879391313239694,-87.62684825563628,Pass
"IRVING HALL, INC.",Restaurant,Risk 1 (High),6003-6009 W IRVING PARK RD ,IL,60634.0,Canvass,41.95294184356289,-87.77690830975227,Pass
"BEIJING 88, INC",Restaurant,Risk 1 (High),4640 S BISHOP ,IL,60609.0,Canvass Re-Inspection,41.80925193642031,-87.66146923921337,Pass
NANDO'S PERI-PERI,Restaurant,Risk 1 (High),670 W DIVERSEY PKWY ,IL,60614.0,Canvass,41.932883864695405,-87.64627175168745,Pass w/ Conditions
CATHERINE COOK SCHOOL,School,Risk 1 (High),226 W SCHILLER ST ,IL,60610.0,License,41.90775713038418,-87.63572939840576,Pass
INDIGO HOSPITALITY LLC,Restaurant,Risk 1 (High),660 N ORLEANS ST ,IL,60654.0,License,41.89406148890399,-87.63725233994042,Pass w/ Conditions
SUBWAY,Restaurant,Risk 1 (High),1300 N ASHLAND AVE ,IL,60622.0,Canvass,41.90513175886191,-87.66768922073551,Pass w/ Conditions
BOB-O'S HOT DOGS,Restaurant,Risk 1 (High),8258 W IRVING PARK RD ,IL,60634.0,Canvass,41.952212685435455,-87.83419517522333,Pass w/ Conditions
A-ZMALL WORLD CHILD DEVELOPMENT CENTER,Daycare (2 - 6 Years),Risk 1 (High),2629 S LAWNDALE AVE ,IL,60623.0,License,41.84346389123191,-87.71705500300543,Fail
THE GAGE,Restaurant,Risk 1 (High),24 S MICHIGAN AVE ,IL,60603.0,Complaint,41.88151441122683,-87.62449559602777,Pass w/ Conditions
KENTUCKY FRIED CHICKEN #5290,Restaurant,Risk 1 (High),1144 S WESTERN AVE ,IL,60612.0,Short Form Complaint,41.86709655216573,-87.68619999926004,Pass
BUBBLE NET,Restaurant,Risk 1 (High),1200 S LAKE SHORE DR ,IL,60605.0,Canvass,41.86748422716416,-87.61915038338188,Pass
BENITO JUAREZ COMMUNITY ACADEMY,School,Risk 1 (High),1450-1510 W CERMAK RD ,IL,60608.0,Canvass Re-Inspection,41.852495902869336,-87.66319041556976,Pass w/ Conditions
ANNUNCIATA SCHOOL,School,Risk 1 (High),3750 E 112TH ST ,IL,60617.0,Canvass Re-Inspection,41.69193962813465,-87.53205799000116,Fail
JIMMY JOHNS,Restaurant,Risk 1 (High),3234 W FOSTER AVE ,IL,60625.0,Canvass,41.97584015272843,-87.71011548431616,Pass
MOORE POPPIN LLC,Restaurant,Risk 2 (Medium),749 E 47TH ST ,IL,60653.0,License,41.80941583878109,-87.60699289865472,Pass w/ Conditions
JEWEL FOOD STORE #3030,Grocery Store,Risk 1 (High),7530 S STONY ISLAND AVE ,IL,60649.0,Complaint,41.75780565854321,-87.58626825801875,Pass
NORTHWEST ECC,School,Risk 1 (High),5252 N LONG ,IL,60630.0,Canvass,41.97647665821573,-87.7636732898781,Pass w/ Conditions
MAMA LUNA RESTAURANT,Restaurant,Risk 1 (High),5109 W FULLERTON AVE ,IL,60639.0,Complaint,41.92402593699772,-87.75410892303567,Pass w/ Conditions
TAMARINDO LOCO,Restaurant,Risk 2 (Medium),3240 N PULASKI RD ,IL,60641.0,Canvass,41.94029215210743,-87.7273633833375,Pass w/ Conditions
BASEBALL BUFFET INC,Restaurant,Risk 1 (High),333 W 35TH ST ,IL,60616.0,Canvass,41.83078366228312,-87.6352957830455,Pass
SUSHI HALL,Restaurant,Risk 1 (High),2630 N CLARK ST ,IL,60614.0,Canvass,41.93041200959479,-87.6438865291044,Fail
CAFE SOPHIE,Restaurant,Risk 1 (High),847 N STATE ST ,IL,60610.0,License,41.89802639968068,-87.62808950514004,Pass
TANAKA RAMEN,Restaurant,Risk 1 (High),553-555 W DIVERSEY PKWY ,IL,60614.0,License,41.93272355691455,-87.64324937587931,Pass
HARTGROVE HOSPITAL,Hospital,Risk 1 (High),5730 W ROOSEVELT RD ,IL,60644.0,Canvass,41.86565488609489,-87.76805077897151,Pass
WHOLE FOODS MARKET,Grocery Store,Risk 1 (High),6009 N BROADWAY ,IL,60660.0,Complaint,41.9911817534467,-87.66015508322359,Pass
TASTY CHINA,Restaurant,Risk 1 (High),3315 W NORTH AVE ,IL,60647.0,Canvass,41.909962883396176,-87.71015785093466,Pass w/ Conditions
BROWNSTONE TAVERN & GRILL,Restaurant,Risk 1 (High),3937 N LINCOLN AVE ,IL,60613.0,Canvass,41.9533899273526,-87.67805669448816,Pass w/ Conditions
OGDEN INTERNATIONAL SCHOOL,School,Risk 1 (High),1250 W ERIE ST ,IL,60642.0,Canvass,41.89357570181387,-87.659366756018,Pass
JOAN DACHS BAIS,School,Risk 1 (High),3200 W PETERSON AVE ,IL,60659.0,Canvass,41.99049312958032,-87.70919219043958,Fail
PONCITLAN #5,Restaurant,Risk 1 (High),3400 N CICERO AVE ,IL,60641.0,Canvass,41.94252000621413,-87.74711282118429,Pass
SUGUNI SUSHI,Restaurant,Risk 1 (High),2904 N BROADWAY AVE ,IL,60657.0,Canvass,41.93503300287068,-87.64437894773916,Pass
LITTLE MINDS DAYCARE CENTER,Daycare Above and Under 2 Years,Risk 1 (High),4726 W MADISON ST ,IL,60644.0,License Re-Inspection,41.88062243509914,-87.7439421202713,Pass
OSAKA EXPRESS,Restaurant,Risk 1 (High),400 S MICHIGAN AVE ,IL,60605.0,Canvass,41.87693801152278,-87.6244366179451,Fail
CARRIBEAN JERK PALACE,Restaurant,Risk 1 (High),3792 W 79TH ST ,IL,60652.0,Canvass,41.74974186281949,-87.7179463916298,Fail
"COFFEE, HIP-HOP & MENTAL HEALTH",Restaurant,Risk 2 (Medium),1051 N BELMONT AVE ,IL,60657.0,License,41.93976968330576,-87.65613635455706,Pass
RED BARREL,Restaurant,Risk 1 (High),5214-5220 S ARCHER AVE ,IL,60632.0,Canvass,41.80000296677763,-87.73516926865645,Fail
POPEYE'S #861,Restaurant,Risk 2 (Medium),7430 S STONY ISLAND AVE ,IL,60649.0,Complaint,41.7597206413212,-87.5863104488657,Pass
ST. GEORGE GREEK ORTHODOX CHURCH,Special Event,Risk 1 (High),2701 N SHEFFIELD AVE ,IL,60614.0,Canvass,41.93091770147685,-87.65365342053202,Pass
MARIANO'S #8534,Grocery Store,Risk 1 (High),1500 N CLYBOURN AVE ,IL,60610.0,Complaint,41.908560135368425,-87.64645268572521,Pass w/ Conditions
THORP ELEM/LEARN CHARTER,School,Risk 1 (High),8914 S BUFFALO AVE BSMT ,IL,60617.0,Canvass Re-Inspection,41.73331034983172,-87.54451462352165,Fail
GREAT EXPECTATIONS LEARNING ACADEMY INCORPORATED,Daycare Above and Under 2 Years,Risk 1 (High),1146-1148 S CALIFORNIA AVE ,IL,60612.0,License Re-Inspection,41.866894192891046,-87.6960598820348,Pass
J.T.'S GENUINE SANDWICH,Restaurant,Risk 1 (High),3970 N ELSTON AVE ,IL,60618.0,Canvass,41.95337788158545,-87.71884823371836,Pass
ROSATIS,Restaurant,Risk 1 (High),1339 S HALSTED ST ,IL,60607.0,Canvass,41.864274382133175,-87.64668907115495,Fail
TE' AMO SWEET,Bakery,Risk 2 (Medium),2306 S ARCHER AVE ,IL,60616.0,License,41.85091995741126,-87.63911563833271,Pass
LA HUMITA,Restaurant,Risk 1 (High),3466 N PULASKI RD ,IL,60641.0,Canvass,41.94467795956372,-87.72749564970051,Fail
SOUTHEAST ELEMENTARY SCHOOL,School,Risk 1 (High),3930 E 105th ST ,IL,60617.0,Canvass,41.70465077005299,-87.52797023857265,Fail
LE SUD,Restaurant,Risk 1 (High),2301 W ROSCOE ST ,IL,60618.0,Canvass,41.94301517823736,-87.68578694293062,Fail
MORGAN PARK ACADEMY,School,Risk 1 (High),2153 W 111TH ST ,IL,60643.0,Canvass Re-Inspection,41.69174700423663,-87.67600861865354,Pass
KRASY TACO STOP,Restaurant,Risk 1 (High),1700 W LAWRENCE AVE ,IL,60640.0,Canvass,41.968970946425536,-87.67110151771263,Pass
CHICK-FIL-A AT BUCKTOWN (IL) FSR,Restaurant,Risk 1 (High),1910 W FULLERTON AVE ,IL,60614.0,Short Form Complaint,41.92515644072539,-87.67629352100445,Pass
CHILANGO,Restaurant,Risk 1 (High),1437 W TAYLOR ST ,IL,60607.0,Canvass,41.86920557896201,-87.66316444738325,Pass
WHOLE FOODS MARKET,Grocery Store,Risk 1 (High),1550 N KINGSBURY ST ,IL,60642.0,Complaint,41.90939878780941,-87.65305069789406,Pass
BABA'S FAMOUS STEAKS & LEMONDADE,Restaurant,Risk 2 (Medium),7500 S COTTAGE GROVE AVE ,IL,60619.0,License,41.75848488763668,-87.60553321970417,Pass
Flight Club,Restaurant,Risk 1 (High),111 W Wacker DR ,IL,60601.0,Canvass,41.886706842036986,-87.63140795865142,Pass
HAUGAN ELEMENTARY,School,Risk 1 (High),4540 N Hamlin ,IL,60625.0,Canvass,41.96403524536503,-87.72316495595535,Fail
DOMINO'S,Restaurant,Risk 2 (Medium),3918-3920 N CICERO AVE ,IL,60641.0,Canvass Re-Inspection,41.95213643037515,-87.74742887301954,Pass
DON PEDRO MEXICAN RESTAURANT,Restaurant,Risk 1 (High),4064 N LINCOLN AVE ,IL,60618.0,Complaint Re-Inspection,41.955868080075895,-87.6801228669928,Pass
THE ECO FLAMINGO,Grocery Store,Risk 3 (Low),4748-4750 N ROCKWELL ST ,IL,60625.0,License,41.96814883181041,-87.69393220112848,Fail
WINGSTOP,Restaurant,Risk 1 (High),456 E 35TH ST ,IL,60616.0,Complaint,41.831301728075424,-87.61469276346779,Pass
BUBBLE&BREW CORP.,Restaurant,Risk 2 (Medium),712 S WELLS ST ,IL,60607.0,License Re-Inspection,41.87303588053909,-87.63374309492552,Pass w/ Conditions
"VILLAGE HOUSE,LLC",Daycare (2 - 6 Years),Risk 1 (High),9510 S CONSTANCE AVE ,IL,60617.0,License,41.722058024880575,-87.57913871678049,Fail
RAFA'S CHICKEN,Restaurant,Risk 1 (High),4410 W 63RD ST ,IL,60629.0,Canvass Re-Inspection,41.778647086061646,-87.73304626375042,Pass
UNCLE  REMUS,Restaurant,Risk 1 (High),5611 W MADISON ST ,IL,60644.0,Complaint Re-Inspection,41.88012912838634,-87.7653505615471,Pass
CMM FOOD SERVICES INC,Restaurant,Risk 1 (High),333 S WABASH AVE ,IL,60604.0,Canvass Re-Inspection,41.87745040460004,-87.62592197642603,Pass
ALLISON'S INFANT & TODDLER CENTER,Children's Services Facility,Risk 1 (High),440-442 E 71ST ST ,IL,60619.0,License Re-Inspection,41.76584841802471,-87.61366342821663,Fail
CHICAGO WAFFLES,Restaurant,Risk 1 (High),1400 S MICHIGAN AVE ,IL,60605.0,Complaint,41.86400154354981,-87.62422572913971,Fail
SABOR A GLORIA,Restaurant,Risk 1 (High),4208 N MILWAUKEE AVE ,IL,60641.0,Canvass Re-Inspection,41.95722360862594,-87.75170425084137,Pass
RAYMOND'S HAMBURGERS & TACOS,Restaurant,Risk 1 (High),2404 S BLUE ISLAND AVE ,IL,60608.0,Canvass,41.84878118113963,-87.67542917644128,Pass w/ Conditions
HUB 51 / SUB 51,Restaurant,Risk 1 (High),51 W HUBBARD ST ,IL,60610.0,Canvass Re-Inspection,41.88992610889022,-87.62994363769556,Pass
COPACUBANA CAFE,Restaurant,Risk 1 (High),5800 W IRVING PARK RD ,IL,60634.0,Canvass,41.95322815649396,-87.77195584555682,Fail
TARGET STORE T-3219,Grocery Store,Risk 2 (Medium),1330 E 53RD ST ,IL,60615.0,Complaint Re-Inspection,41.79959786938958,-87.59376103688076,Pass
GATEWAY FOUNDATION RESIDENTIAL,Restaurant,Risk 1 (High),3828 W TAYLOR ST ,IL,60624.0,Canvass Re-Inspection,41.869086176523,-87.72140543532703,Pass
HANA RESTAURANT,Restaurant,Risk 1 (High),1311 W TAYLOR ST ,IL,60607.0,Canvass Re-Inspection,41.86926179479487,-87.65965077399694,Pass
HYATT PLACE CHICAGO DOWNTOWN THE LOOP,Restaurant,Risk 1 (High),28 N FRANKLIN ,IL,60606.0,Short Form Complaint,41.88264999321744,-87.63547347015259,Pass w/ Conditions
MCDONALD'S,Restaurant,Risk 2 (Medium),6336 S ASHLAND AVE ,IL,60636.0,Short Form Complaint,41.7783609760376,-87.66433686342792,Pass
WILSON CARE INC,Long Term Care,Risk 1 (High),4544 N HAZEL ST ,IL,60640.0,Canvass,41.965029620452384,-87.65253949486662,Pass
SARPINO'S PIZZERIA,Restaurant,Risk 1 (High),1852 N DAMEN AVE ,IL,60647.0,Canvass,41.91537203392244,-87.6777147461087,Pass w/ Conditions
EL PAISANO TACOS INC,Restaurant,Risk 1 (High),2429 W DIVISION ST ,IL,60622.0,Complaint,41.90289443680921,-87.68823386858675,Pass
Higgins Community,School,Risk 1 (High),11710 S Morgan (1000W) ,IL,60643.0,Canvass Re-Inspection,41.68100687334106,-87.64702985466144,Pass
BRIGHT ELEMENTARY,School,Risk 1 (High),10740 S CALHOUN AVE FL ,IL,60617.0,Canvass,41.699739691031006,-87.56212104454222,Pass
BURGER FEDERATION TERM 3 L21,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,IL,60666.0,Canvass,42.00875076599798,-87.9068741340011,Pass
TAQUERIA EL TAPATIO,Restaurant,Risk 1 (High),4238 W FULLERTON AVE ,IL,60639.0,Canvass,41.924516573673394,-87.73327030448036,Pass
STARBUCKS COFFEE #11719,Restaurant,Risk 2 (Medium),116 S HALSTED ST ,IL,60661.0,Complaint,41.87994232301229,-87.64745274382807,Pass
Francis Xavier Warde School,School,Risk 1 (High),751 N State ST ,IL,60654.0,Canvass,41.89642201551983,-87.62804636360084,Pass
Michoacana Supermarket Corporation,Grocery Store,Risk 1 (High),6850 W BELMONT AVE ,IL,60634.0,License,41.938237375991335,-87.79776034825164,Pass
LIL' SCHOLARS LEARNING CENTER LLC,Daycare Above and Under 2 Years,Risk 1 (High),1000 S WESTERN AVE ,IL,60612.0,Canvass,41.86931831972721,-87.68625822553413,Pass
EIFFEL WAFFLE,Restaurant,Risk 2 (Medium),955 W WEBSTER AVE ,IL,60614.0,Canvass,41.92163237713568,-87.65325613745081,Fail
CENTRO NUESTRO CHILD DEVELOPMENT CENTER,Daycare (2 - 6 Years),Risk 1 (High),3222 W DIVISION ST ,IL,60651.0,Canvass,41.90293279133458,-87.7076938649049,Pass
AGUELA'S RESTAURANT,Restaurant,Risk 1 (High),3445 W 51ST ST ,IL,60632.0,Canvass Re-Inspection,41.80061941881158,-87.71045584912062,Pass
SUBWAY,Restaurant,Risk 1 (High),251 E HURON ST ,IL,60611.0,Canvass,41.89490330235543,-87.62074372623964,Pass w/ Conditions
SCHWA,Restaurant,Risk 1 (High),1466 N ASHLAND AVE ,IL,60622.0,Canvass,41.9089186203196,-87.66779136577513,Pass w/ Conditions
THEE ASIAN RESTAURANT,Restaurant,Risk 1 (High),1811 W NORTH AVE ,IL,60622.0,Canvass,41.9104439540635,-87.67305723973833,Fail
KENTUCKY FRIED CHICKEN,Restaurant,Risk 1 (High),300 E 35TH ST ,IL,60616.0,Complaint,41.83119240873837,-87.61928919948132,Pass
RAIZ KITCHEN SUSHI BAR,Restaurant,Risk 1 (High),3276 W FULLERTON AVE ,IL,60647.0,Canvass,41.92479105324667,-87.71042044390944,Pass
NEW CAJUN GRILL,Restaurant,Risk 1 (High),7601 S CICERO AVE ,IL,60652.0,Canvass,41.75466012439375,-87.7413847586052,Pass
THE PUBLICAN,Restaurant,Risk 1 (High),837 W FULTON MARKET ,IL,60607.0,Complaint,41.88666984658428,-87.64890500808553,Pass
Beard Elementary School,School,Risk 1 (High),6445 W Strong (4932N) ,IL,60656.0,Canvass,41.97009737946086,-87.78963691162376,Pass
"SPOKEN, CHICAGO",Restaurant,Risk 1 (High),1812 W MONTROSE AVE ,IL,60613.0,Canvass,41.961616857246725,-87.67512206169313,Pass
LA MICHOACANA Y MAS INC.,Restaurant,Risk 1 (High),5137 W DIVERSEY AVE ,IL,60639.0,Canvass Re-Inspection,41.93130325036617,-87.75545484602655,Fail
"MILLION FLAVOR, INC",Restaurant,Risk 1 (High),2002 S WENTWORTH AVE ,IL,60616.0,Canvass,41.85528170377401,-87.63199264229414,Fail
FOUR SEASONS DUMPLING RESTAURANT,Restaurant,Risk 1 (High),3205 S HALSTED ST ,IL,60608.0,Complaint Re-Inspection,41.83604276860547,-87.646082959551,Pass
KERSHAW ELEMENTARY,School,Risk 1 (High),6450 S Lowe (632W) ,IL,60621.0,Canvass,41.776478829096,-87.64092928949232,Pass w/ Conditions
CONCINA ECONOMICA,Restaurant,Risk 1 (High),3140 W 47TH ST ,IL,60632.0,License,41.80824449155079,-87.70316885960831,Pass
CARIBBEAN AMERICAN BAKING CO,Bakery,Risk 1 (High),1539 W HOWARD ST ,IL,60626.0,Canvass,42.0192561402212,-87.66984117416277,Fail
J & J FISH AND CHICKEN,Restaurant,Risk 2 (Medium),8300 S HOLLAND RD ,IL,60620.0,Canvass,41.74342733305664,-87.63218113202456,Pass w/ Conditions
Kozminski,School,Risk 1 (High),936 E 54th St (5400S) ,IL,60615.0,Canvass Re-Inspection,41.79802949707695,-87.60246286753599,Fail
REGENCY INN,BANQUET,Risk 1 (High),5319 W DIVERSEY AVE ,IL,60639.0,Canvass,41.931248724626094,-87.75968066162403,Pass
LITTLE CAESAR'S PIZZA,Restaurant,Risk 2 (Medium),4445 N PULASKI RD ,IL,60630.0,Complaint,41.96223481162694,-87.72771371816452,Fail
MOONBOWLS,Restaurant,Risk 1 (High),2464 N CLARK ST ,IL,60614.0,Canvass Re-Inspection,41.927151434559896,-87.64157936056027,Fail
Beggar's Pizza,Restaurant,Risk 1 (High),310 S Clinton ST ,IL,60661.0,Canvass Re-Inspection,41.87765873888189,-87.64120017764101,Pass
MARISCOS EL OCEANO,Restaurant,Risk 1 (High),5960 S ARCHER AVE ,IL,60638.0,Canvass Re-Inspection,41.79541423728315,-87.76506223774159,Pass
LAS ISLAS MARIAS,Restaurant,Risk 1 (High),8205-8209 S PULASKI RD ,IL,60652.0,Canvass,41.743851432265714,-87.7215871591554,Pass
LA MALINCHE COFFEE HOUSE LLC,Restaurant,Risk 1 (High),2110 S HALSTED ST ,IL,60608.0,Canvass,41.85385894014475,-87.64667407316223,Pass w/ Conditions
SUBWAY,Restaurant,Risk 1 (High),5853 S KEDZIE AVE ,IL,60629.0,Canvass,41.78651025369379,-87.70320844306515,Pass
SMART LEARNING CENTER LLC,AFTER SCHOOL PROGRAM,Risk 1 (High),2839-2841 S ARCHER AVE ,IL,60608.0,Canvass,41.842695478349206,-87.65550921697735,Fail
HALE FAMILY MCDONALD'S,Restaurant,Risk 2 (Medium),1951 E 95th ST ,IL,60617.0,Complaint Re-Inspection,41.72235444829322,-87.57577806414749,Fail
SALAD WORKS,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,IL,60666.0,Canvass Re-Inspection,42.00875076599798,-87.9068741340011,Pass
LITTLE LEADERS OF TOMORROW DAY CARE CENTER,Children's Services Facility,Risk 1 (High),5613 W CORCORAN PL ,IL,60644.0,License,41.887102953919225,-87.76568360364479,Pass
LITTLE WOK,Restaurant,Risk 1 (High),1950 W DIVISION ST ,IL,60622.0,Canvass,41.903307069413216,-87.67688667496937,Fail
